Fecha,Departamento,Municipio,Día,Hora,Barrio,Zona,Clase de sitio,Arma empleada,Móvil Agresor,Móvil Victima,Edad,Sexo,Estado civil,País de nacimiento,Clase de empleado,Profesión,Escolaridad,Código DANE,Cantidad
2018-04-21,VALLE,CALI (CT),Sábado,22,CIUDADELA FLORALIA E6,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,33.0,MASCULINO,CASADO,COLOMBIA,EMPLEADO PARTICULAR,,SECUNDARIA,76001000.0,1
2018-04-21,VALLE,CALI (CT),Sábado,22,CIUDADELA FLORALIA E6,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,38.0,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,,SECUNDARIA,76001000.0,1
2018-04-21,VALLE,CALI (CT),Sábado,10,CRISTOBAL COLON E10,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,37.0,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,,PRIMARIA,76001000.0,1
2018-04-21,VALLE,CALI (CT),Sábado,23,LLERAS CAMARGO E20,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,29.0,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,,PRIMARIA,76001000.0,1
2018-04-21,VALLE,CALI (CT),Sábado,7,ALFONSO B. ARAGON E14,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,CONDUCTOR VEHICULO,A PIE,44.0,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,,PRIMARIA,76001000.0,1
2018-04-21,VALLE,CARTAGO,Sábado,5,SAN CARLOS,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,61.0,MASCULINO,CASADO,COLOMBIA,EMPLEADO PARTICULAR,,ANALFABETA,76147000.0,1
2018-04-21,VALLE,GUADALAJARA DE BUGA,Sábado,23,DIVINO NIÑO,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,33.0,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,,SECUNDARIA,76111000.0,1
2018-04-21,VALLE,PALMIRA,Sábado,3,SANTA RITA,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,36.0,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,,PRIMARIA,76520000.0,1
2018-04-22,ANTIOQUIA,BELLO,Domingo,4,ZAMORA,URBANA,LOTE BALDIO,ARMA DE FUEGO,A PIE,A PIE,22.0,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,,NO REPORTADO,5088000.0,1
2018-04-22,ANTIOQUIA,CÁCERES,Domingo,5,LA MAGDALENA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,23.0,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,,SECUNDARIA,5120000.0,1
2018-04-22,ANTIOQUIA,CÁCERES,Domingo,5,LA MAGDALENA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,23.0,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,,SECUNDARIA,5120000.0,1
2018-04-22,ANTIOQUIA,JARDÍN,Domingo,20,GUAYAQUIL,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,28.0,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,,SECUNDARIA,5364000.0,1
2018-04-22,ANTIOQUIA,MEDELLÍN (CT),Domingo,22,CAMPO ALEGRE C-12,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,53.0,MASCULINO,CASADO,COLOMBIA,DESEMPLEADO,,PRIMARIA,5001000.0,1
2018-04-22,ANTIOQUIA,MEDELLÍN (CT),Domingo,21,LA PRADERA C-13,URBANA,FRENTE A RESIDENCIAS - VIA PUBLICA,ARMA DE FUEGO,A PIE,A PIE,31.0,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,,NO REPORTADO,5001000.0,1
2018-04-22,ANTIOQUIA,MEDELLÍN (CT),Domingo,13,JUAN XXIII - LA QUIEBRA C-13,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,35.0,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,,SECUNDARIA,5001000.0,1
2018-04-22,ANTIOQUIA,REMEDIOS,Domingo,15,DOS QUEBRADAS,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,31.0,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,,PRIMARIA,5604000.0,1
2018-04-22,ANTIOQUIA,TURBO,Domingo,12,VDA. SAN JOSE DE MULATOS,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,16.0,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,,SECUNDARIA,5837000.0,1
2018-04-22,ANTIOQUIA,VALDIVIA,Domingo,19,LA PAULINA,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,22.0,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,,PRIMARIA,5854000.0,1
2018-04-22,ANTIOQUIA,VALDIVIA,Domingo,10,EL MORRON,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,54.0,MASCULINO,CASADO,COLOMBIA,EMPLEADO PARTICULAR,,PRIMARIA,5854000.0,1
2018-04-22,ANTIOQUIA,YONDÓ,Domingo,4,VDA. PUERTO LOS MANGOS,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,CONDUCTOR MOTOCICLETA,22.0,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,,PRIMARIA,5893000.0,1
2018-04-22,ANTIOQUIA,YONDÓ,Domingo,4,VDA. PUERTO LOS MANGOS,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,CONDUCTOR MOTOCICLETA,25.0,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,,SECUNDARIA,5893000.0,1
2018-04-22,ATLÁNTICO,BARRANQUILLA (CT),Domingo,0,EL BOSQUE,URBANA,ESTADERO,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,43.0,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,,SECUNDARIA,8001000.0,1
2018-04-22,ATLÁNTICO,BARRANQUILLA (CT),Domingo,2,SANTO DOMINGO DE GUZMAN,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO TAXI,A PIE,21.0,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,,SECUNDARIA,8001000.0,1
2018-04-22,ATLÁNTICO,BARRANQUILLA (CT),Domingo,2,SANTO DOMINGO DE GUZMAN,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO TAXI,A PIE,26.0,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,,SECUNDARIA,8001000.0,1
2018-04-22,BOLÍVAR,ARJONA,Domingo,6,BARRIO LAS MARGARITAS,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,22.0,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,,PRIMARIA,13052000.0,1
2018-04-22,BOLÍVAR,ARJONA,Domingo,6,BARRIO LAS MARGARITAS,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,41.0,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,,PRIMARIA,13052000.0,1
2018-04-22,BOLÍVAR,CARTAGENA (CT),Domingo,3,LA QUINTA,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,30.0,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,,SECUNDARIA,13001000.0,1
2018-04-22,BOLÍVAR,TURBACO,Domingo,1,EL PROGRESO,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,28.0,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,,SECUNDARIA,13836000.0,1
2018-04-22,BOYACÁ,SAMACÁ,Domingo,21,VDA. PARAMO CENTRO,RURAL,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,34.0,MASCULINO,CASADO,COLOMBIA,AGRICULTOR,,SECUNDARIA,15646000.0,1
2018-04-22,CALDAS,MANIZALES (CT),Domingo,7,SOLFERINO,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,24.0,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,NO REPORTADA,SECUNDARIA,17001000.0,1
2018-04-22,CALDAS,MARMATO,Domingo,1,VDA EL VERGEL,RURAL,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,44.0,MASCULINO,SOLTERO,COLOMBIA,AGRICULTOR,,PRIMARIA,17442000.0,1
2018-04-22,CALDAS,RIOSUCIO,Domingo,15,SAN LORENZO,RURAL,RIOS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,17.0,MASCULINO,SOLTERO,COLOMBIA,AGRICULTOR,,SECUNDARIA,17614000.0,1
2018-04-22,CAQUETÁ,SAN VICENTE DEL CAGUÁN,Domingo,15,VDA. EL PESCADO,RURAL,FINCAS Y SIMILARES,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,56.0,FEMENINO,CASADO,COLOMBIA,INDEPENDIENTE,,PRIMARIA,18753000.0,1
2018-04-22,CAUCA,ALMAGUER,Domingo,15,VEREDA CAQUIONA,RURAL,LOTE BALDIO,ARMA DE FUEGO,A PIE,A PIE,59.0,MASCULINO,UNION LIBRE,COLOMBIA,AGRICULTOR,,ANALFABETA,19022000.0,1
2018-04-22,CAUCA,SANTANDER DE QUILICHAO,Domingo,5,LOURDES,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,PASAJERO MOTOCICLETA,24.0,MASCULINO,SOLTERO,COLOMBIA,AGRICULTOR,,SECUNDARIA,19698000.0,1
2018-04-22,CAUCA,SANTANDER DE QUILICHAO,Domingo,5,LOURDES,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,CONDUCTOR MOTOCICLETA,40.0,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,,SECUNDARIA,19698000.0,1
2018-04-22,CESAR,LA JAGUA DE IBIRICO,Domingo,20,VEREDA,RURAL,CARRETERA,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,45.0,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,,PRIMARIA,20400000.0,1
2018-04-22,CESAR,PAILITAS,Domingo,23,CENTRO,URBANA,CEMENTERIO,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,54.0,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,,PRIMARIA,20517000.0,1
2018-04-22,CHOCÓ,QUIBDÓ (CT),Domingo,2,LOS ROSALES,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,26.0,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,,SECUNDARIA,27001000.0,1
2018-04-22,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,0,LA ALAMEDA E-3,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,31.0,MASCULINO,UNION LIBRE,COLOMBIA,DESEMPLEADO,,SECUNDARIA,11001000.0,1
2018-04-22,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,5,LA AURORA I SECTOR E-5,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,27.0,FEMENINO,SOLTERO,COLOMBIA,INDEPENDIENTE,,SECUNDARIA,11001000.0,1
2018-04-22,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,8,SANTA LUCIA E-18,URBANA,ESTABLECIMIENTO PUBLICO,ARMA DE FUEGO,A PIE,A PIE,25.0,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,,SECUNDARIA,11001000.0,1
2018-04-22,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,4,EL MUELLE E-10,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,25.0,MASCULINO,SOLTERO,VENEZUELA,INDEPENDIENTE,,SECUNDARIA,11001000.0,1
2018-04-22,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,0,LA CAPUCHINA E-3,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,35.0,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,,SECUNDARIA,11001000.0,1
2018-04-22,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,20,PATIO BONITO I E-8,URBANA,ESTABLECIMIENTO PUBLICO,ARMA DE FUEGO,A PIE,A PIE,26.0,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,,SECUNDARIA,11001000.0,1
2018-04-22,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,2,LOS NARANJOS EL RETAZO E-7,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,18.0,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,,SECUNDARIA,11001000.0,1
2018-04-22,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,3,GIBRALTAR E-19,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,15.0,MASCULINO,SOLTERO,COLOMBIA,ESTUDIANTE,,PRIMARIA,11001000.0,1
2018-04-22,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,18,PERDOMO E-19,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,33.0,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,,SECUNDARIA,11001000.0,1
2018-04-22,CUNDINAMARCA,GIRARDOT,Domingo,20,SANTA MONICA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO VEHICULO,A PIE,18.0,MASCULINO,UNION LIBRE,COLOMBIA,DESEMPLEADO,,SECUNDARIA,25307000.0,1
2018-04-22,CUNDINAMARCA,GIRARDOT,Domingo,20,SANTA MONICA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO VEHICULO,A PIE,21.0,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,,SECUNDARIA,25307000.0,1
2018-04-22,CUNDINAMARCA,GIRARDOT,Domingo,20,SANTA MONICA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO VEHICULO,A PIE,35.0,FEMENINO,UNION LIBRE,COLOMBIA,DESEMPLEADO,,SECUNDARIA,25307000.0,1
2018-04-22,CUNDINAMARCA,GIRARDOT,Domingo,15,BRISAS DEL BOGOTA,URBANA,CASAS DE HABITACION,ARMA DE FUEGO,A PIE,A PIE,21.0,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,,SECUNDARIA,25307000.0,1
2018-04-22,CUNDINAMARCA,GIRARDOT,Domingo,5,ELPEÑON,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,30.0,MASCULINO,SEPARADO,COLOMBIA,INDEPENDIENTE,,SECUNDARIA,25307000.0,1
2018-04-22,CUNDINAMARCA,GIRARDOT,Domingo,16,VILLA KENEDY,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,31.0,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,,SECUNDARIA,25307000.0,1
2018-04-22,GUAJIRA,RIOHACHA (CT),Domingo,0,7 DE AGOSTO,URBANA,FRENTE A RESIDENCIAS - VIA PUBLICA,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,26.0,MASCULINO,SOLTERO,VENEZUELA,INDEPENDIENTE,,PRIMARIA,44001000.0,1
2018-04-22,HUILA,LA PLATA,Domingo,10,CENTRO,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,22.0,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,,PRIMARIA,41396000.0,1
2018-04-22,MAGDALENA,ARACATACA,Domingo,8,EL PORVENIR,URBANA,CASAS DE HABITACION,CONTUNDENTES,A PIE,A PIE,74.0,FEMENINO,VIUDO,COLOMBIA,DESEMPLEADO,,SECUNDARIA,47053000.0,1
2018-04-22,MAGDALENA,EL PIÑON,Domingo,23,CORREGIMIENTO CARRETO,RURAL,"BARES, CANTINAS Y SIMILARES",CONTUNDENTES,A PIE,A PIE,48.0,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,,PRIMARIA,47258000.0,1
2018-04-22,MAGDALENA,SAN ZENÓN,Domingo,22,CORREGIMIENTO SANTA TERESA,RURAL,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,23.0,FEMENINO,UNION LIBRE,VENEZUELA,INDEPENDIENTE,,SECUNDARIA,47703000.0,1
2018-04-22,NARIÑO,OLAYA HERRERA,Domingo,9,LA ISLA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,40.0,MASCULINO,SOLTERO,COLOMBIA,AGRICULTOR,,PRIMARIA,52490000.0,1
2018-04-22,NARIÑO,SAN ANDRES DE TUMACO,Domingo,12,VEREDA VALLENATO,RURAL,FRONTERA,MINA ANTIPERSONA,A PIE,A PIE,27.0,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO EJERCITO,,SECUNDARIA,52835000.0,1
2018-04-22,NORTE DE SANTANDER,OCAÑA,Domingo,22,VEREDA LA MADERA,RURAL,CARRETERA,ARMA DE FUEGO,A PIE,A PIE,49.0,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,,PRIMARIA,54498000.0,1
2018-04-22,NORTE DE SANTANDER,TIBÚ,Domingo,21,VEREDA AMBATO,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,40.0,MASCULINO,SOLTERO,COLOMBIA,AGRICULTOR,,PRIMARIA,54810000.0,1
2018-04-22,QUINDÍO,LA TEBAIDA,Domingo,20,CIUDAD JARDIN,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,19.0,FEMENINO,SOLTERO,COLOMBIA,DESEMPLEADO,,SECUNDARIA,63401000.0,1
2018-04-22,SANTANDER,BARBOSA,Domingo,15,VILLA DEL LLANO,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,29.0,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,,PRIMARIA,68077000.0,1
2018-04-22,SANTANDER,CIMITARRA,Domingo,13,VRDA TIERRADENTRO,RURAL,FINCAS Y SIMILARES,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,17.0,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,,SECUNDARIA,68190000.0,1
2018-04-22,SANTANDER,PUERTO WILCHES,Domingo,22,CGTO. VIJAGUAL,RURAL,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,64.0,MASCULINO,UNION LIBRE,,EMPLEADO PARTICULAR,,PRIMARIA,68575000.0,1
2018-04-22,TOLIMA,IBAGUÉ (CT),Domingo,19,JARDIN SANTANDER,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,25.0,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,,SECUNDARIA,73001000.0,1
2018-04-22,TOLIMA,VENADILLO,Domingo,16,VRDA. MESA DE RIO RECIO,RURAL,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,82.0,MASCULINO,UNION LIBRE,COLOMBIA,AGRICULTOR,,SECUNDARIA,73861000.0,1
2018-04-22,VALLE,BUGALAGRANDE,Domingo,15,CORREGIMIENTO EL OVERO,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,50.0,MASCULINO,SEPARADO,COLOMBIA,EMPLEADO PARTICULAR,,PRIMARIA,76113000.0,1
2018-04-22,VALLE,CALI (CT),Domingo,23,JOSE M. MARROQUIN II E14,URBANA,LOCAL COMERCIAL,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,29.0,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,,SECUNDARIA,76001000.0,1
2018-04-22,VALLE,CALI (CT),Domingo,23,JOSE M. MARROQUIN II E14,URBANA,LOCAL COMERCIAL,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,31.0,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,,SECUNDARIA,76001000.0,1
2018-04-22,VALLE,CALI (CT),Domingo,21,SECTOR ALTO LOS CHORROS E18,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,34.0,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,,SECUNDARIA,76001000.0,1
2018-04-22,VALLE,CALI (CT),Domingo,3,SAAVEDRA GALINDO E8,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,45.0,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,,ANALFABETA,76001000.0,1
2018-04-22,VALLE,CALI (CT),Domingo,21,ALTO NAPOLES E18,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,20.0,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,,SECUNDARIA,76001000.0,1
2018-04-22,VALLE,CALI (CT),Domingo,1,CUARTO LEGUA - GUADALUPE E19,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,16.0,MASCULINO,SOLTERO,COLOMBIA,ESTUDIANTE,,SECUNDARIA,76001000.0,1
2018-04-22,VALLE,CALI (CT),Domingo,17,SILOE E20,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,32.0,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,,PRIMARIA,76001000.0,1
2018-04-22,VALLE,CALI (CT),Domingo,17,BELLAVISTA E19,URBANA,DENTRO DE LA VIVIENDA,ARMA DE FUEGO,A PIE,A PIE,26.0,FEMENINO,SOLTERO,COLOMBIA,INDEPENDIENTE,,SECUNDARIA,76001000.0,1
2018-04-22,VALLE,CANDELARIA,Domingo,20,CGTO VILLAGORGONA,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,24.0,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,,SECUNDARIA,76130000.0,1
2018-04-22,VALLE,DAGUA,Domingo,12,Corregimiento Borrero Ayerbe,RURAL,RIOS,ARMA DE FUEGO,A PIE,A PIE,30.0,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,,SECUNDARIA,76233000.0,1
2018-04-22,VALLE,DAGUA,Domingo,23,Ricaurte,URBANA,FRENTE A DISCOTECAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,25.0,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,,SECUNDARIA,76233000.0,1
2018-04-22,VALLE,JAMUNDÍ,Domingo,22,CGTO PASO DE LA BOLSA E24,RURAL,CANCHA DE FUTBOL,ARMA DE FUEGO,A PIE,A PIE,30.0,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,,PRIMARIA,76364000.0,1
2018-04-22,VALLE,PALMIRA,Domingo,19,URB. BOSQUES DEL EDEN,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,23.0,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,,SECUNDARIA,76520000.0,1
2018-04-22,VALLE,YUMBO,Domingo,22,CORVIVALLE E25,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,64.0,MASCULINO,SEPARADO,COLOMBIA,EMPLEADO PARTICULAR,,PRIMARIA,76892000.0,1
2018-04-22,VALLE,YUMBO,Domingo,10,BOLIVAR E25,URBANA,DENTRO DE LA VIVIENDA,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,31.0,FEMENINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,,SECUNDARIA,76892000.0,1
2018-04-23,ANTIOQUIA,AMAGÁ,Lunes,0,LA FERRERIA,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,17.0,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,,SECUNDARIA,5030000.0,1
2018-04-23,ANTIOQUIA,AMALFI,Lunes,0,LA ALEIZA,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,15.0,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,,SECUNDARIA,5031000.0,1
2018-04-23,ANTIOQUIA,EL BAGRE,Lunes,22,LAS DELICIAS,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,33.0,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,,PRIMARIA,5250000.0,1
2018-04-23,ANTIOQUIA,MEDELLÍN (CT),Lunes,21,LA CANDELARIA C-10,URBANA,SOBRE ANDEN - VIA PUBLICA,ARMA DE FUEGO,A PIE,A PIE,42.0,MASCULINO,UNION LIBRE,COLOMBIA,DESEMPLEADO,,NO REPORTADO,5001000.0,1
2018-04-23,ANTIOQUIA,MEDELLÍN (CT),Lunes,19,AURES 1 C-7,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,39.0,MASCULINO,UNION LIBRE,COLOMBIA,COMERCIANTE,,PRIMARIA,5001000.0,1
2018-04-23,ANTIOQUIA,TARAZÁ,Lunes,14,LA AVENIDA,URBANA,"BARES, CANTINAS Y SIMILARES",ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,42.0,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,,PRIMARIA,5790000.0,1
2018-04-23,ANTIOQUIA,TARAZÁ,Lunes,14,LA AVENIDA,URBANA,"BARES, CANTINAS Y SIMILARES",ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,45.0,MASCULINO,CASADO,COLOMBIA,INDEPENDIENTE,,PRIMARIA,5790000.0,1
2018-04-23,ARAUCA,ARAUQUITA,Lunes,18,VEREDA BOCAS DE JUJU,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,26.0,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,,SECUNDARIA,81065000.0,1
2018-04-23,ATLÁNTICO,SOLEDAD,Lunes,2,LA ALIANZA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,27.0,MASCULINO,UNION LIBRE,VENEZUELA,INDEPENDIENTE,,SECUNDARIA,8758000.0,1
2018-04-23,BOLÍVAR,ARJONA,Lunes,1,BARRIO JOSE MARIA CORDOBA,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,46.0,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,,SECUNDARIA,13052000.0,1
