Fecha,Departamento,Municipio,Día,Hora,Barrio,Zona,Clase de sitio,Arma empleada,Móvil Agresor,Móvil Victima,Edad,Sexo,Estado civil,País de nacimiento,Clase de empleado,Profesión,Escolaridad,Código DANE,Cantidad,Fecha-Hora
2018-07-21 00:00:00,CHOCÓ,UNGUÍA,Sábado,09:00:00,CGTO. SANTA MARIA,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,,MASCULINO,,,NO REPORTA,,,27800000.0,1,2018-07-21 09:00:00
2018-07-21 00:00:00,CÓRDOBA,PUERTO ESCONDIDO,Sábado,13:10:00,VEREDA SABALITO CENTRAL,RURAL,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,40.0,FEMENINO,UNION LIBRE,COLOMBIA,AMA DE CASA,,PRIMARIA,23574000.0,1,2018-07-21 13:10:00
2018-07-21 00:00:00,CÓRDOBA,VALENCIA,Sábado,09:00:00,VEREDA MANZANARES,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,35.0,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,,PRIMARIA,23855000.0,1,2018-07-21 09:00:00
2018-07-21 00:00:00,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,21:15:00,VERONA E-19,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,19.0,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,,SECUNDARIA,11001000.0,1,2018-07-21 21:15:00
2018-07-21 00:00:00,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,02:10:00,JOSE ANTONIO GALAN E-7,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,20.0,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,,SECUNDARIA,11001000.0,1,2018-07-21 02:10:00
2018-07-21 00:00:00,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,10:05:00,SANTA FE E-14,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,36.0,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,,PRIMARIA,11001000.0,1,2018-07-21 10:05:00
2018-07-21 00:00:00,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,21:32:00,EL MINUTO DE MARÍA E-19,URBANA,CASAS DE HABITACION,ARMA DE FUEGO,A PIE,A PIE,35.0,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,,SECUNDARIA,11001000.0,1,2018-07-21 21:32:00
2018-07-21 00:00:00,CUNDINAMARCA,SOACHA,Sábado,04:00:00,EL ARROYO,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,29.0,MASCULINO,UNION LIBRE,COLOMBIA,DESEMPLEADO,,PRIMARIA,25754000.0,1,2018-07-21 04:00:00
2018-07-21 00:00:00,GUAJIRA,MAICAO,Sábado,20:30:00,SANTA FE DE MAICAO,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,20.0,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,,SECUNDARIA,44430000.0,1,2018-07-21 20:30:00
2018-07-21 00:00:00,GUAJIRA,RIOHACHA (CT),Sábado,18:50:00,SECTOR DEL BATALLON CARTAGENA,RURAL,INSTALACIONES DEL EJERCITO,ARMA DE FUEGO,A PIE,A PIE,19.0,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO EJERCITO,,SECUNDARIA,44001000.0,1,2018-07-21 18:50:00
2018-07-21 00:00:00,MAGDALENA,ZONA BANANERA,Sábado,00:10:00,CORREGIMIENTO TUCURINCA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,25.0,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,,PRIMARIA,47980000.0,1,2018-07-21 00:10:00
2018-07-21 00:00:00,NARIÑO,FRANCISCO PIZARRO,Sábado,00:20:00,LA PLAYA,RURAL,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,31.0,FEMENINO,SOLTERO,COLOMBIA,INDEPENDIENTE,,SECUNDARIA,52520000.0,1,2018-07-21 00:20:00
2018-07-21 00:00:00,NARIÑO,IPIALES,Sábado,21:15:00,CORREGIMIENTO JARDINES DE SUCUMBIOS,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,17.0,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,,PRIMARIA,52356000.0,1,2018-07-21 21:15:00
2018-07-21 00:00:00,NORTE DE SANTANDER,CÚCUTA (CT),Sábado,20:30:00,BARRIO SIGLO XXI,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,CONDUCTOR MOTOCICLETA,A PIE,20.0,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,,PRIMARIA,54001000.0,1,2018-07-21 20:30:00
2018-07-21 00:00:00,PUTUMAYO,PUERTO GUZMÁN,Sábado,21:20:00,CASANOVA,URBANA,CASAS DE HABITACION,ARMA DE FUEGO,A PIE,A PIE,60.0,FEMENINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,,PRIMARIA,86571000.0,1,2018-07-21 21:20:00
2018-07-21 00:00:00,RISARALDA,APÍA,Sábado,19:45:00,VEREDA EL ENCANTO,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,CONDUCTOR MOTOCICLETA,A PIE,40.0,MASCULINO,UNION LIBRE,COLOMBIA,AGRICULTOR,,PRIMARIA,66045000.0,1,2018-07-21 19:45:00
2018-07-21 00:00:00,RISARALDA,APÍA,Sábado,19:45:00,VEREDA EL ENCANTO,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,CONDUCTOR MOTOCICLETA,A PIE,75.0,FEMENINO,UNION LIBRE,COLOMBIA,AMA DE CASA,,PRIMARIA,66045000.0,1,2018-07-21 19:45:00
2018-07-21 00:00:00,SUCRE,GALERAS,Sábado,00:10:00,VERADA COREA,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,CONDUCTOR MOTOCICLETA,A PIE,33.0,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,,SECUNDARIA,70235000.0,1,2018-07-21 00:10:00
2018-07-21 00:00:00,SUCRE,SAN JUAN DE BETULIA,Sábado,20:45:00,CGTO. ALBANIA,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,51.0,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,,SECUNDARIA,70702000.0,1,2018-07-21 20:45:00
2018-07-21 00:00:00,SUCRE,SANTIAGO DE TOLÚ,Sábado,15:15:00,BETANIA,URBANA,FRENTE A RESIDENCIAS - VIA PUBLICA,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,47.0,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,,SECUNDARIA,70820000.0,1,2018-07-21 15:15:00
2018-07-21 00:00:00,VALLE,CALI (CT),Sábado,18:30:00,BELLAVISTA E19,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,19.0,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,,SECUNDARIA,76001000.0,1,2018-07-21 18:30:00
2018-07-21 00:00:00,VALLE,CALI (CT),Sábado,18:30:00,MANUELA BELTRAN E14,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,46.0,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,,SECUNDARIA,76001000.0,1,2018-07-21 18:30:00
2018-07-21 00:00:00,VALLE,CALI (CT),Sábado,14:30:00,MANZANARES E4,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,62.0,MASCULINO,CASADO,COLOMBIA,EMPLEADO PARTICULAR,,SECUNDARIA,76001000.0,1,2018-07-21 14:30:00
2018-07-21 00:00:00,VALLE,CALI (CT),Sábado,22:40:00,ANTONIO NARIÑO E16,URBANA,FRENTE A RESIDENCIAS - VIA PUBLICA,ARMA DE FUEGO,PASAJERO VEHICULO,A PIE,20.0,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,,SECUNDARIA,76001000.0,1,2018-07-21 22:40:00
2018-07-21 00:00:00,VALLE,PALMIRA,Sábado,03:40:00,VIA PALMASECA - ROZO - CERRITO,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,15.0,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,,PRIMARIA,76520000.0,1,2018-07-21 03:40:00
2018-07-21 00:00:00,VALLE,PALMIRA,Sábado,03:40:00,VIA PALMASECA - ROZO - CERRITO,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,21.0,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,,SECUNDARIA,76520000.0,1,2018-07-21 03:40:00
2018-07-22 00:00:00,ANTIOQUIA,ANORÍ,Domingo,04:00:00,SECTOR LA RONDA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,26.0,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,,SECUNDARIA,5040000.0,1,2018-07-22 04:00:00
2018-07-22 00:00:00,ANTIOQUIA,ITAGUI,Domingo,18:54:00,ENTRE COLINAS,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,28.0,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,,NO REPORTADO,5360000.0,1,2018-07-22 18:54:00
2018-07-22 00:00:00,ANTIOQUIA,ITUANGO,Domingo,11:05:00,ARENALES,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,19.0,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,,SECUNDARIA,5361000.0,1,2018-07-22 11:05:00
2018-07-22 00:00:00,ANTIOQUIA,MEDELLÍN (CT),Domingo,23:00:00,LA CANDELARIA C-10,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,50.0,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,,SECUNDARIA,5001000.0,1,2018-07-22 23:00:00
2018-07-22 00:00:00,ATLÁNTICO,BARRANQUILLA (CT),Domingo,21:20:00,SAN ROQUE,URBANA,DENTRO DE LA VIVIENDA,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,27.0,MASCULINO,SOLTERO,VENEZUELA,DESEMPLEADO,,PRIMARIA,8001000.0,1,2018-07-22 21:20:00
2018-07-22 00:00:00,ATLÁNTICO,BARRANQUILLA (CT),Domingo,04:50:00,EVARISTO SURDIZ,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,37.0,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,,SECUNDARIA,8001000.0,1,2018-07-22 04:50:00
2018-07-22 00:00:00,ATLÁNTICO,BARRANQUILLA (CT),Domingo,14:05:00,SAN ROQUE,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,CONDUCTOR MOTOCICLETA,A PIE,22.0,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,,SECUNDARIA,8001000.0,1,2018-07-22 14:05:00
2018-07-22 00:00:00,ATLÁNTICO,BARRANQUILLA (CT),Domingo,18:31:00,EL BOSQUE,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,16.0,MASCULINO,SOLTERO,COLOMBIA,ESTUDIANTE,,SECUNDARIA,8001000.0,1,2018-07-22 18:31:00
2018-07-22 00:00:00,ATLÁNTICO,SOLEDAD,Domingo,04:30:00,VILLA ESTADIO I,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,23.0,MASCULINO,UNION LIBRE,COLOMBIA,DESEMPLEADO,,SECUNDARIA,8758000.0,1,2018-07-22 04:30:00
2018-07-22 00:00:00,BOLÍVAR,CARTAGENA (CT),Domingo,02:51:00,BLAS DE LEZO,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,PASAJERO MOTOCICLETA,49.0,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,,SECUNDARIA,13001000.0,1,2018-07-22 02:51:00
2018-07-22 00:00:00,CASANARE,PORE,Domingo,17:39:00,LA ESPERANZA,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,37.0,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,,PRIMARIA,85263000.0,1,2018-07-22 17:39:00
2018-07-22 00:00:00,CAUCA,MORALES,Domingo,07:00:00,VDA PAN DE AZUCAR,RURAL,SALON COMUNAL,ARMA DE FUEGO,A PIE,A PIE,29.0,MASCULINO,UNION LIBRE,COLOMBIA,AGRICULTOR,,PRIMARIA,19473000.0,1,2018-07-22 07:00:00
2018-07-22 00:00:00,CAUCA,MORALES,Domingo,07:00:00,VDA PAN DE AZUCAR,RURAL,SALON COMUNAL,ARMA DE FUEGO,A PIE,A PIE,32.0,MASCULINO,UNION LIBRE,COLOMBIA,AGRICULTOR,,PRIMARIA,19473000.0,1,2018-07-22 07:00:00
2018-07-22 00:00:00,CAUCA,POPAYÁN (CT),Domingo,09:00:00,VDA LOS CERRILLOS,RURAL,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,33.0,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,,SECUNDARIA,19001000.0,1,2018-07-22 09:00:00
2018-07-22 00:00:00,CAUCA,POPAYÁN (CT),Domingo,10:40:00,SANTA FE BAJO,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,57.0,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,,PRIMARIA,19001000.0,1,2018-07-22 10:40:00
2018-07-22 00:00:00,CAUCA,SOTARA,Domingo,09:00:00,VDA LA ESPERANZA,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,25.0,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,,SECUNDARIA,19760000.0,1,2018-07-22 09:00:00
2018-07-22 00:00:00,CAUCA,TIMBIQUÍ,Domingo,20:30:00,Centro,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,40.0,MASCULINO,CASADO,COLOMBIA,EMPLEADO PUBLICO,TECNICO PROFESIONAL EN EDUCACION ARTISTICA,TECNICO,19809000.0,1,2018-07-22 20:30:00
2018-07-22 00:00:00,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,00:15:00,LOS TRES REYES II SECTOR E-19,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,29.0,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,,SECUNDARIA,11001000.0,1,2018-07-22 00:15:00
2018-07-22 00:00:00,CUNDINAMARCA,GACHANCIPÁ,Domingo,05:00:00,CENTRO,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,32.0,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,,SECUNDARIA,25295000.0,1,2018-07-22 05:00:00
2018-07-22 00:00:00,CUNDINAMARCA,PULÍ,Domingo,14:30:00,VER. LA QUINA,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,53.0,MASCULINO,UNION LIBRE,COLOMBIA,AGRICULTOR,,PRIMARIA,25580000.0,1,2018-07-22 14:30:00
2018-07-22 00:00:00,CUNDINAMARCA,SASAIMA,Domingo,17:55:00,CENTRO,URBANA,PLAZAS DE MERCADO,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,22.0,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,,SECUNDARIA,25718000.0,1,2018-07-22 17:55:00
2018-07-22 00:00:00,GUAJIRA,MAICAO,Domingo,22:40:00,ROJAS PINILLA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,26.0,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,,SECUNDARIA,44430000.0,1,2018-07-22 22:40:00
2018-07-22 00:00:00,HUILA,NEIVA (CT),Domingo,00:10:00,CUARTO CENTENARIO,URBANA,APARTAMENTO,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,26.0,FEMENINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,,SUPERIOR,41001000.0,1,2018-07-22 00:10:00
2018-07-22 00:00:00,META,SAN MARTÍN,Domingo,21:05:00,CAMOA,URBANA,CASAS DE HABITACION,ARMA DE FUEGO,A PIE,A PIE,5.0,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,,PRIMARIA,50689000.0,1,2018-07-22 21:05:00
2018-07-22 00:00:00,META,SAN MARTÍN,Domingo,21:05:00,CAMOA,URBANA,CASAS DE HABITACION,ARMA DE FUEGO,A PIE,A PIE,27.0,FEMENINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,,SECUNDARIA,50689000.0,1,2018-07-22 21:05:00
2018-07-22 00:00:00,META,URIBE,Domingo,22:10:00,VEREDA BRAZIL,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,25.0,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,,PRIMARIA,50370000.0,1,2018-07-22 22:10:00
2018-07-22 00:00:00,META,URIBE,Domingo,22:10:00,VEREDA BRAZIL,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,26.0,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,,PRIMARIA,50370000.0,1,2018-07-22 22:10:00
2018-07-22 00:00:00,NORTE DE SANTANDER,TEORAMA,Domingo,15:40:00,CORREGIMIENTO SAN PABLO,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,33.0,MASCULINO,SOLTERO,COLOMBIA,AGRICULTOR,,PRIMARIA,54800000.0,1,2018-07-22 15:40:00
2018-07-22 00:00:00,NORTE DE SANTANDER,TIBÚ,Domingo,23:25:00,CORREGIMIENTO LA GABARRA,RURAL,CARRETERA,CONTUNDENTES,A PIE,A PIE,46.0,MASCULINO,CASADO,COLOMBIA,INDEPENDIENTE,,PRIMARIA,54810000.0,1,2018-07-22 23:25:00
2018-07-22 00:00:00,PUTUMAYO,VALLE DEL GUAMUEZ,Domingo,01:00:00,VDA. BRISAS DEL PALMAR,RURAL,LOTE BALDIO,ARMA DE FUEGO,A PIE,A PIE,20.0,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,,PRIMARIA,86865000.0,1,2018-07-22 01:00:00
2018-07-22 00:00:00,QUINDÍO,CALARCA,Domingo,00:15:00,EL PESCADOR,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,16.0,MASCULINO,SOLTERO,COLOMBIA,ESTUDIANTE,,SECUNDARIA,63130000.0,1,2018-07-22 00:15:00
2018-07-22 00:00:00,QUINDÍO,CALARCA,Domingo,00:20:00,SANTANDER,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,20.0,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,,SECUNDARIA,63130000.0,1,2018-07-22 00:20:00
2018-07-22 00:00:00,SANTANDER,BARRANCABERMEJA,Domingo,06:30:00,EL RETEN,URBANA,ESTADERO,ARMA DE FUEGO,A PIE,A PIE,37.0,MASCULINO,CASADO,COLOMBIA,EMPLEADO PARTICULAR,,SECUNDARIA,68081000.0,1,2018-07-22 06:30:00
2018-07-22 00:00:00,SANTANDER,GIRÓN,Domingo,15:00:00,VDA. EL MOTOSO,RURAL,FINCAS Y SIMILARES,CONTUNDENTES,A PIE,A PIE,26.0,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,,SECUNDARIA,68307000.0,1,2018-07-22 15:00:00
2018-07-22 00:00:00,SANTANDER,SAN JOAQUÍN,Domingo,18:30:00,VRDA LA AURORA,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,CONDUCTOR MOTOCICLETA,A PIE,59.0,MASCULINO,CASADO,COLOMBIA,AGRICULTOR,,PRIMARIA,68682000.0,1,2018-07-22 18:30:00
2018-07-22 00:00:00,TOLIMA,LÉRIDA,Domingo,01:25:00,CENTRO,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,30.0,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,,SECUNDARIA,73408000.0,1,2018-07-22 01:25:00
2018-07-22 00:00:00,VALLE,CALI (CT),Domingo,19:40:00,LOS LAGOS E13,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO VEHICULO,A PIE,18.0,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,,SECUNDARIA,76001000.0,1,2018-07-22 19:40:00
2018-07-22 00:00:00,VALLE,CALI (CT),Domingo,21:14:00,SILOE E20,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO TAXI,CONDUCTOR MOTOCICLETA,18.0,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,,SECUNDARIA,76001000.0,1,2018-07-22 21:14:00
2018-07-22 00:00:00,VALLE,CALI (CT),Domingo,04:34:00,LOS COMUNEROS I E15,URBANA,VEHICULO TAXI,ARMA DE FUEGO,PASAJERO TAXI,CONDUCTOR TAXI,37.0,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,,SECUNDARIA,76001000.0,1,2018-07-22 04:34:00
2018-07-22 00:00:00,VALLE,YUMBO,Domingo,18:47:00,VIA YUMBO VIJES (25-13),RURAL,CARRETERA,ARMA DE FUEGO,PASAJERO MOTOCICLETA,CONDUCTOR VEHICULO,41.0,FEMENINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,,SECUNDARIA,76892000.0,1,2018-07-22 18:47:00
2018-07-23 00:00:00,ANTIOQUIA,CÁCERES,Lunes,12:30:00,NICARAGUA,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,32.0,MASCULINO,UNION LIBRE,COLOMBIA,AGRICULTOR,,PRIMARIA,5120000.0,1,2018-07-23 12:30:00
2018-07-23 00:00:00,ANTIOQUIA,MEDELLÍN (CT),Lunes,01:00:00,VDA. EL PICACHO S.C.,RURAL,ZONA SELVÁTICA,ARMA DE FUEGO,A PIE,A PIE,21.0,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,,SECUNDARIA,5001000.0,1,2018-07-23 01:00:00
2018-07-23 00:00:00,ANTIOQUIA,MEDELLÍN (CT),Lunes,15:12:00,EL DANUBIO C-12,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,CONDUCTOR VEHICULO,A PIE,18.0,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,,NO REPORTADO,5001000.0,1,2018-07-23 15:12:00
2018-07-23 00:00:00,ANTIOQUIA,REMEDIOS,Lunes,04:10:00,PALOCABILDO,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,PASAJERO MOTOCICLETA,A PIE,31.0,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,,ANALFABETA,5604000.0,1,2018-07-23 04:10:00
2018-07-23 00:00:00,ARAUCA,TAME,Lunes,20:14:00,GERSEMANI,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,25.0,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,,PRIMARIA,81794000.0,1,2018-07-23 20:14:00
2018-07-23 00:00:00,ATLÁNTICO,SOLEDAD,Lunes,21:51:00,CACHIMBERO,URBANA,PARQUES,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,31.0,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,,SECUNDARIA,8758000.0,1,2018-07-23 21:51:00
2018-07-23 00:00:00,CAQUETÁ,CARTAGENA DEL CHAIRÁ,Lunes,14:00:00,VDA.  EL DIAMANTE,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,PASAJERO MOTOCICLETA,CONDUCTOR MOTOCICLETA,34.0,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,,PRIMARIA,18150000.0,1,2018-07-23 14:00:00
2018-07-23 00:00:00,CESAR,VALLEDUPAR (CT),Lunes,19:45:00,ENEAL,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,23.0,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,,SECUNDARIA,20001000.0,1,2018-07-23 19:45:00
2018-07-23 00:00:00,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,11:00:00,PARQUE LA JOYA E-19,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,22.0,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,,SECUNDARIA,11001000.0,1,2018-07-23 11:00:00
2018-07-23 00:00:00,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,01:00:00,EL AMPARO E-8,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,34.0,FEMENINO,UNION LIBRE,COLOMBIA,ESTUDIANTE,,SECUNDARIA,11001000.0,1,2018-07-23 01:00:00
2018-07-23 00:00:00,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,05:00:00,ALTAMAR E-8,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,37.0,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,,SECUNDARIA,11001000.0,1,2018-07-23 05:00:00
2018-07-23 00:00:00,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,15:48:00,EL LISTON E-14,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,42.0,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,,SECUNDARIA,11001000.0,1,2018-07-23 15:48:00
2018-07-23 00:00:00,CUNDINAMARCA,GUADUAS,Lunes,06:30:00,CARLOS LLERAS,URBANA,DENTRO DE LA VIVIENDA,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,52.0,MASCULINO,UNION LIBRE,COLOMBIA,DESEMPLEADO,,SECUNDARIA,25320000.0,1,2018-07-23 06:30:00
2018-07-23 00:00:00,CUNDINAMARCA,SOACHA,Lunes,10:00:00,LA MARIA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,23.0,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,,SECUNDARIA,25754000.0,1,2018-07-23 10:00:00
2018-07-23 00:00:00,GUAJIRA,RIOHACHA (CT),Lunes,13:45:00,URB. MARBELLA,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,30.0,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,,SECUNDARIA,44001000.0,1,2018-07-23 13:45:00
2018-07-23 00:00:00,NARIÑO,EL TABLÓN DE GÓMEZ,Lunes,01:30:00,CORREGIMIENTO LAS MESAS,RURAL,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,29.0,MASCULINO,SOLTERO,COLOMBIA,AGRICULTOR,,PRIMARIA,52258000.0,1,2018-07-23 01:30:00
2018-07-23 00:00:00,NORTE DE SANTANDER,LOS PATIOS,Lunes,07:45:00,BARRIO LA CORDIALIDAD,URBANA,CASAS DE HABITACION,ARMA DE FUEGO,A PIE,A PIE,61.0,MASCULINO,CASADO,COLOMBIA,COMERCIANTE,,PRIMARIA,54405000.0,1,2018-07-23 07:45:00
